scenario,model_year,geography,subsector,metric,month,hour,is_weekday,value
scenario1,2030,6037,subsector1,electricity,8,7,TRUE,0.8021740290035186
scenario1,2030,6037,subsector1,electricity,8,8,TRUE,0.8187045110677467
scenario1,2030,6037,subsector1,electricity,8,9,TRUE,0.2272775859023206
scenario1,2030,6037,subsector1,electricity,8,10,TRUE,0.4860079884376174
scenario1,2030,6037,subsector1,electricity,8,11,TRUE,0.7464099501071705
scenario1,2030,6037,subsector1,electricity,8,12,TRUE,0.3374654158409104
scenario1,2030,6037,subsector1,electricity,8,13,TRUE,0.846071673308403
scenario1,2030,6037,subsector1,electricity,8,14,TRUE,0.5165680947971784
scenario1,2030,6037,subsector1,electricity,8,15,TRUE,0.3892434890327148
scenario1,2030,6037,subsector1,electricity,8,16,TRUE,0.3022495055954453
scenario1,2030,6037,subsector1,electricity,8,17,TRUE,0.47685362469501047
scenario1,2030,6037,subsector1,electricity,8,18,TRUE,0.5928178948094649
scenario1,2030,6037,subsector1,electricity,8,19,TRUE,0.0021095522006268075
scenario1,2030,6037,subsector1,electricity,8,20,TRUE,0.7357271875842188
scenario1,2030,6037,subsector1,electricity,8,21,TRUE,0.1151936880068033
scenario1,2030,6037,subsector1,electricity,8,22,TRUE,0.9709461956847124
scenario1,2030,6037,subsector1,electricity,8,23,TRUE,0.2623908777741968
scenario1,2030,6037,subsector1,electricity,9,0,FALSE,0.11329692421296245
scenario1,2030,6037,subsector1,electricity,9,1,FALSE,0.9830807808451881
scenario1,2030,6037,subsector1,electricity,9,2,FALSE,0.4665020690745759
scenario1,2030,6037,subsector1,electricity,9,3,FALSE,0.5465297022014364
scenario1,2030,6037,subsector1,electricity,9,4,FALSE,0.9980612360630644
scenario1,2030,6037,subsector1,electricity,9,5,FALSE,0.281717838874482
scenario1,2030,6037,subsector1,electricity,9,6,FALSE,0.20732235116909858
scenario1,2030,6037,subsector1,electricity,9,7,FALSE,0.17378877243030377
scenario1,2030,6037,subsector1,electricity,9,8,FALSE,0.29899147697822825
scenario1,2030,6037,subsector1,electricity,9,9,FALSE,0.08356017703482399
scenario1,2030,6037,subsector1,electricity,9,10,FALSE,0.9218692400877868
scenario1,2030,6037,subsector1,electricity,9,11,FALSE,0.880035253174422
scenario1,2030,6037,subsector1,electricity,9,12,FALSE,0.44297212682527265
scenario1,2030,6037,subsector1,electricity,9,13,FALSE,0.045557021406804954
scenario1,2030,6037,subsector1,electricity,9,14,FALSE,0.3237079168346455
scenario1,2030,6037,subsector1,electricity,9,15,FALSE,0.7598566320680646
scenario1,2030,6037,subsector1,electricity,9,16,FALSE,0.672692617062486
scenario1,2030,6037,subsector1,electricity,9,17,FALSE,0.5393392830617378
scenario1,2030,6037,subsector1,electricity,9,18,FALSE,0.6411667067579973
scenario1,2030,6037,subsector1,electricity,9,19,FALSE,0.6509743685784697
scenario1,2030,6037,subsector1,electricity,9,20,FALSE,0.8805091975424081
scenario1,2030,6037,subsector1,electricity,9,21,FALSE,0.49353504984470764
scenario1,2030,6037,subsector1,electricity,9,22,FALSE,0.7110806480917475
scenario1,2030,6037,subsector1,electricity,9,23,FALSE,0.8214628910441671
scenario1,2030,6037,subsector1,electricity,9,0,TRUE,0.8221035876710834
scenario1,2030,6037,subsector1,electricity,9,1,TRUE,0.2001486122544609
scenario1,2030,6037,subsector1,electricity,9,2,TRUE,0.26923878166876647
scenario1,2030,6037,subsector1,electricity,9,3,TRUE,0.5362334605480181
scenario1,2030,6037,subsector1,electricity,9,4,TRUE,0.03237501856317426
scenario1,2030,6037,subsector1,electricity,9,5,TRUE,0.48183249228216196
scenario1,2030,6037,subsector1,electricity,9,6,TRUE,0.12476539943252718
scenario1,2030,6037,subsector1,electricity,9,7,TRUE,0.5576440350371649
scenario1,2030,6037,subsector1,electricity,9,8,TRUE,0.17621060432056557
scenario1,2030,6037,subsector1,electricity,9,9,TRUE,0.9540380458779653
scenario1,2030,6037,subsector1,electricity,9,10,TRUE,0.8711359970498439
scenario1,2030,6037,subsector1,electricity,9,11,TRUE,0.06874584550761065
scenario1,2030,6037,subsector1,electricity,9,12,TRUE,0.25225689933187967
scenario1,2030,6037,subsector1,electricity,9,13,TRUE,0.1308420586331248
scenario1,2030,6037,subsector1,electricity,9,14,TRUE,0.698825225993786
scenario1,2030,6037,subsector1,electricity,9,15,TRUE,0.6063122378031783
scenario1,2030,6037,subsector1,electricity,9,16,TRUE,0.4201540003740175
scenario1,2030,6037,subsector1,electricity,9,17,TRUE,0.42778288780686013
scenario1,2030,6037,subsector1,electricity,9,18,TRUE,0.3604612420723089
scenario1,2030,6037,subsector1,electricity,9,19,TRUE,0.9898102911205254
scenario1,2030,6037,subsector1,electricity,9,20,TRUE,0.06654342287988513
scenario1,2030,6037,subsector1,electricity,9,21,TRUE,0.05376720659354228
scenario1,2030,6037,subsector1,electricity,9,22,TRUE,0.9777156070408755
scenario1,2030,6037,subsector1,electricity,9,23,TRUE,0.4882395574141182
scenario1,2030,6037,subsector1,electricity,10,0,FALSE,0.19493179413744754
scenario1,2030,6037,subsector1,electricity,10,1,FALSE,0.2415474643754102
scenario1,2030,6037,subsector1,electricity,10,2,FALSE,0.3169913318508023
scenario1,2030,6037,subsector1,electricity,10,3,FALSE,0.6810625614484954
scenario1,2030,6037,subsector1,electricity,10,4,FALSE,0.9907931295262262
scenario1,2030,6037,subsector1,electricity,10,5,FALSE,0.5296454202788731
scenario1,2030,6037,subsector1,electricity,10,6,FALSE,0.18511441200571843
scenario1,2030,6037,subsector1,electricity,10,7,FALSE,0.8833256600342008
scenario1,2030,6037,subsector1,electricity,10,8,FALSE,0.163114727709461
scenario1,2030,6037,subsector1,electricity,10,9,FALSE,0.07240302831932932
scenario1,2030,6037,subsector1,electricity,10,10,FALSE,0.9147779137296589
scenario1,2030,6037,subsector1,electricity,10,11,FALSE,0.6038280253048596
scenario1,2030,6037,subsector1,electricity,10,12,FALSE,0.8586404921586632
scenario1,2030,6037,subsector1,electricity,10,13,FALSE,0.9272383378305675
scenario1,2030,6037,subsector1,electricity,10,14,FALSE,0.36553095374451483
scenario1,2030,6037,subsector1,electricity,10,15,FALSE,0.16302389449310528
scenario1,2030,6037,subsector1,electricity,10,16,FALSE,0.490402311943797
scenario1,2030,6037,subsector1,electricity,10,17,FALSE,0.12330243794133589
scenario1,2030,6037,subsector1,electricity,10,18,FALSE,0.3895046231790452
scenario1,2030,6037,subsector1,electricity,10,19,FALSE,0.1578652679179141
scenario1,2030,6037,subsector1,electricity,10,20,FALSE,0.16719420359360715
scenario1,2030,6037,subsector1,electricity,10,21,FALSE,0.647180444839759
scenario1,2030,6037,subsector1,electricity,10,22,FALSE,0.7075549615405304
scenario1,2030,6037,subsector1,electricity,10,23,FALSE,0.09001661347184042
scenario1,2030,6037,subsector1,electricity,10,0,TRUE,0.849858927135542
scenario1,2030,6037,subsector1,electricity,10,1,TRUE,0.4414586241964622
scenario1,2030,6037,subsector1,electricity,10,2,TRUE,0.18101068139200116
scenario1,2030,6037,subsector1,electricity,10,3,TRUE,0.9251265509574716
scenario1,2030,6037,subsector1,electricity,10,4,TRUE,0.11006357415572621
scenario1,2030,6037,subsector1,electricity,10,5,TRUE,0.6462723639110717
scenario1,2030,6037,subsector1,electricity,10,6,TRUE,0.003542031219020636
scenario1,2030,6037,subsector1,electricity,10,7,TRUE,0.9731740530516425
scenario1,2030,6037,subsector1,electricity,10,8,TRUE,0.9563970515254853
scenario1,2030,6037,subsector1,electricity,10,9,TRUE,0.09542800072788749
scenario1,2030,6037,subsector1,electricity,10,10,TRUE,0.009988360878837477
scenario1,2030,6037,subsector1,electricity,10,11,TRUE,0.0571925560904778
scenario1,2030,6037,subsector1,electricity,10,12,TRUE,0.13413872983767405
scenario1,2030,6037,subsector1,electricity,10,13,TRUE,0.448649088346632
scenario1,2030,6037,subsector1,electricity,10,14,TRUE,0.11193942017634106
scenario1,2030,6037,subsector1,electricity,10,15,TRUE,0.6242539276995783
scenario1,2030,6037,subsector1,electricity,10,16,TRUE,0.656926499271635
scenario1,2030,6037,subsector1,electricity,10,17,TRUE,0.5279639701704907
scenario1,2030,6037,subsector1,electricity,10,18,TRUE,0.5075407927122644
scenario1,2030,6037,subsector1,electricity,10,19,TRUE,0.41612667916199775
scenario1,2030,6037,subsector1,electricity,10,20,TRUE,0.10323848235901711
scenario1,2030,6037,subsector1,electricity,10,21,TRUE,0.4512091192019788
scenario1,2030,6037,subsector1,electricity,10,22,TRUE,0.3059655384510225
scenario1,2030,6037,subsector1,electricity,10,23,TRUE,0.48384758904376324
scenario1,2030,6037,subsector1,electricity,11,0,FALSE,0.3119371855704771
scenario1,2030,6037,subsector1,electricity,11,1,FALSE,0.45805764537976834
scenario1,2030,6037,subsector1,electricity,11,2,FALSE,0.5986214724909313
scenario1,2030,6037,subsector1,electricity,11,3,FALSE,0.6905968307774639
scenario1,2030,6037,subsector1,electricity,11,4,FALSE,0.4095515454425498
scenario1,2030,6037,subsector1,electricity,11,5,FALSE,0.07049787802921448
scenario1,2030,6037,subsector1,electricity,11,6,FALSE,0.05526713620280177
scenario1,2030,6037,subsector1,electricity,11,7,FALSE,0.6355659703601274
scenario1,2030,6037,subsector1,electricity,11,8,FALSE,0.382109271037513
scenario1,2030,6037,subsector1,electricity,11,9,FALSE,0.22953233612737556
scenario1,2030,6037,subsector1,electricity,11,10,FALSE,0.24386751687381747
scenario1,2030,6037,subsector1,electricity,11,11,FALSE,0.8899108107473808
scenario1,2030,6037,subsector1,electricity,11,12,FALSE,0.4312819423334414
scenario1,2030,6037,subsector1,electricity,11,13,FALSE,0.5946960301534664
scenario1,2030,6037,subsector1,electricity,11,14,FALSE,0.08266856200024919
scenario1,2030,6037,subsector1,electricity,11,15,FALSE,0.004404961358817627
scenario1,2030,6037,subsector1,electricity,11,16,FALSE,0.30154313850606473
scenario1,2030,6037,subsector1,electricity,11,17,FALSE,0.1313492749101416
scenario1,2030,6037,subsector1,electricity,11,18,FALSE,0.22956439568969544
scenario1,2030,6037,subsector1,electricity,11,19,FALSE,0.25168366799408026
scenario1,2030,6037,subsector1,electricity,11,20,FALSE,0.6619072886672512
scenario1,2030,6037,subsector1,electricity,11,21,FALSE,0.5282402798396697
scenario1,2030,6037,subsector1,electricity,11,22,FALSE,0.19085673072771592
scenario1,2030,6037,subsector1,electricity,11,23,FALSE,0.9979411304399882
scenario1,2030,6037,subsector1,electricity,11,0,TRUE,0.5691809680316667
scenario1,2030,6037,subsector1,electricity,11,1,TRUE,0.9602342599984384
scenario1,2030,6037,subsector1,electricity,11,2,TRUE,0.5084487601987249
scenario1,2030,6037,subsector1,electricity,11,3,TRUE,0.42754227317896887
scenario1,2030,6037,subsector1,electricity,11,4,TRUE,0.27251206764940894
scenario1,2030,6037,subsector1,electricity,11,5,TRUE,0.26731392539737353
scenario1,2030,6037,subsector1,electricity,11,6,TRUE,0.2922158034909623
scenario1,2030,6037,subsector1,electricity,11,7,TRUE,0.8141977558262962
scenario1,2030,6037,subsector1,electricity,11,8,TRUE,0.08807169139305715
scenario1,2030,6037,subsector1,electricity,11,9,TRUE,0.8698757658420179
scenario1,2030,6037,subsector1,electricity,11,10,TRUE,0.7276147449326817
scenario1,2030,6037,subsector1,electricity,11,11,TRUE,0.4215888322665905
scenario1,2030,6037,subsector1,electricity,11,12,TRUE,0.5947947219618277
scenario1,2030,6037,subsector1,electricity,11,13,TRUE,0.6384538140077709
scenario1,2030,6037,subsector1,electricity,11,14,TRUE,0.22366814113657185
scenario1,2030,6037,subsector1,electricity,11,15,TRUE,0.05473029342075264
scenario1,2030,6037,subsector1,electricity,11,16,TRUE,0.9222193143022505
scenario1,2030,6037,subsector1,electricity,11,17,TRUE,0.2174675379454808
scenario1,2030,6037,subsector1,electricity,11,18,TRUE,0.8855683987299401
scenario1,2030,6037,subsector1,electricity,11,19,TRUE,0.7812285644137347
scenario1,2030,6037,subsector1,electricity,11,20,TRUE,0.5302544658898621
scenario1,2030,6037,subsector1,electricity,11,21,TRUE,0.1618636441225959
scenario1,2030,6037,subsector1,electricity,11,22,TRUE,0.3888768205234001
scenario1,2030,6037,subsector1,electricity,11,23,TRUE,0.9172067670371404
scenario1,2030,6037,subsector1,electricity,12,0,FALSE,0.2560815528179632
scenario1,2030,6037,subsector1,electricity,12,1,FALSE,0.4760161257108416
scenario1,2030,6037,subsector1,electricity,12,2,FALSE,0.9926830210570221
scenario1,2030,6037,subsector1,electricity,12,3,FALSE,0.651908781092334
scenario1,2030,6037,subsector1,electricity,12,4,FALSE,0.8312221220269166
scenario1,2030,6037,subsector1,electricity,12,5,FALSE,0.6793913003278108
scenario1,2030,6037,subsector1,electricity,12,6,FALSE,0.035547337021297754
scenario1,2030,6037,subsector1,electricity,12,7,FALSE,0.911648270845659
scenario1,2030,6037,subsector1,electricity,12,8,FALSE,0.8586495284654604
scenario1,2030,6037,subsector1,electricity,12,9,FALSE,0.4102064491476929
scenario1,2030,6037,subsector1,electricity,12,10,FALSE,0.5159523863130279
scenario1,2030,6037,subsector1,electricity,12,11,FALSE,0.5869980217075912
scenario1,2030,6037,subsector1,electricity,12,12,FALSE,0.6383592056948387
scenario1,2030,6037,subsector1,electricity,12,13,FALSE,0.8226259617442667
scenario1,2030,6037,subsector1,electricity,12,14,FALSE,0.057154727180905196
scenario1,2030,6037,subsector1,electricity,12,15,FALSE,0.8496905300339817
scenario1,2030,6037,subsector1,electricity,12,16,FALSE,0.5531706917710733
scenario1,2030,6037,subsector1,electricity,12,17,FALSE,0.8130625989592444
scenario1,2030,6037,subsector1,electricity,12,18,FALSE,0.11231630812069127
scenario1,2030,6037,subsector1,electricity,12,19,FALSE,0.008902668470478936
scenario1,2030,6037,subsector1,electricity,12,20,FALSE,0.48046804277435784
scenario1,2030,6037,subsector1,electricity,12,21,FALSE,0.4432401173047503
scenario1,2030,6037,subsector1,electricity,12,22,FALSE,0.8036781614907771
scenario1,2030,6037,subsector1,electricity,12,23,FALSE,0.04762606121574797
scenario1,2030,6037,subsector1,electricity,12,0,TRUE,0.8107444038712486
scenario1,2030,6037,subsector1,electricity,12,1,TRUE,0.9163690856618515
scenario1,2030,6037,subsector1,electricity,12,2,TRUE,0.8433061075575206
scenario1,2030,6037,subsector1,electricity,12,3,TRUE,0.1871113428900747
scenario1,2030,6037,subsector1,electricity,12,4,TRUE,0.4148910217749985
scenario1,2030,6037,subsector1,electricity,12,5,TRUE,0.9741104968688422
scenario1,2030,6037,subsector1,electricity,12,6,TRUE,0.552859528353467
scenario1,2030,6037,subsector1,electricity,12,7,TRUE,0.17882451471594918
scenario1,2030,6037,subsector1,electricity,12,8,TRUE,0.8758499033436398
scenario1,2030,6037,subsector1,electricity,12,9,TRUE,0.6188894028698362
scenario1,2030,6037,subsector1,electricity,12,10,TRUE,0.3333220988804728
scenario1,2030,6037,subsector1,electricity,12,11,TRUE,0.6462932314936135
scenario1,2030,6037,subsector1,electricity,12,12,TRUE,0.7829633413749532
scenario1,2030,6037,subsector1,electricity,12,13,TRUE,0.24705462033606973
scenario1,2030,6037,subsector1,electricity,12,14,TRUE,0.5590191997160763
scenario1,2030,6037,subsector1,electricity,12,15,TRUE,0.5232580385556922
scenario1,2030,6037,subsector1,electricity,12,16,TRUE,0.7990338144278846
scenario1,2030,6037,subsector1,electricity,12,17,TRUE,0.9866556407400545
scenario1,2030,6037,subsector1,electricity,12,18,TRUE,0.32801294093611244
scenario1,2030,6037,subsector1,electricity,12,19,TRUE,0.09737242417451009
scenario1,2030,6037,subsector1,electricity,12,20,TRUE,0.2140716993427355
scenario1,2030,6037,subsector1,electricity,12,21,TRUE,0.9677605540935216
scenario1,2030,6037,subsector1,electricity,12,22,TRUE,0.3603135973550401
scenario1,2030,6037,subsector1,electricity,12,23,TRUE,0.6307446812555785
scenario1,2030,6073,subsector1,electricity,1,0,FALSE,0.7404136238352802
scenario1,2030,6073,subsector1,electricity,1,1,FALSE,0.13354463161918662
scenario1,2030,6073,subsector1,electricity,1,2,FALSE,0.34334428654795546
scenario1,2030,6073,subsector1,electricity,1,3,FALSE,0.3365667168120493
scenario1,2030,6073,subsector1,electricity,1,4,FALSE,0.8771323596533169
scenario1,2030,6073,subsector1,electricity,1,5,FALSE,0.9626098357858357
scenario1,2030,6073,subsector1,electricity,1,6,FALSE,0.03300503950392997
scenario1,2030,6073,subsector1,electricity,1,7,FALSE,0.6924825476826596
scenario1,2030,6073,subsector1,electricity,1,8,FALSE,0.5090091415428606
scenario1,2030,6073,subsector1,electricity,1,9,FALSE,0.6499524792178439
scenario1,2030,6073,subsector1,electricity,1,10,FALSE,0.32855081319437296
scenario1,2030,6073,subsector1,electricity,1,11,FALSE,0.6110704907185721
scenario1,2030,6073,subsector1,electricity,1,12,FALSE,0.16531292126795705
scenario1,2030,6073,subsector1,electricity,1,13,FALSE,0.3338220782495118
scenario1,2030,6073,subsector1,electricity,1,14,FALSE,0.19908872501474772
scenario1,2030,6073,subsector1,electricity,1,15,FALSE,0.45159470921394096
scenario1,2030,6073,subsector1,electricity,1,16,FALSE,0.9190415494312619
scenario1,2030,6073,subsector1,electricity,1,17,FALSE,0.7310600353833804
scenario1,2030,6073,subsector1,electricity,1,18,FALSE,0.5720496204213089
scenario1,2030,6073,subsector1,electricity,1,19,FALSE,0.30994734256406475
scenario1,2030,6073,subsector1,electricity,1,20,FALSE,0.8550815648995215
scenario1,2030,6073,subsector1,electricity,1,21,FALSE,0.00886930022124377
scenario1,2030,6073,subsector1,electricity,1,22,FALSE,0.4283020941822302
scenario1,2030,6073,subsector1,electricity,1,23,FALSE,0.7206108053886414
scenario1,2030,6073,subsector1,electricity,1,0,TRUE,0.39579848577379717
scenario1,2030,6073,subsector1,electricity,1,1,TRUE,0.8393131802492966
scenario1,2030,6073,subsector1,electricity,1,2,TRUE,0.9631869848566222
scenario1,2030,6073,subsector1,electricity,1,3,TRUE,0.8631311712513462
scenario1,2030,6073,subsector1,electricity,1,4,TRUE,0.8714201846109338
scenario1,2030,6073,subsector1,electricity,1,5,TRUE,0.20398005213225534
scenario1,2030,6073,subsector1,electricity,1,6,TRUE,0.4465260615048863
scenario1,2030,6073,subsector1,electricity,1,7,TRUE,0.8055112853577342
scenario1,2030,6073,subsector1,electricity,1,8,TRUE,0.906705504911166
scenario1,2030,6073,subsector1,electricity,1,9,TRUE,0.9281307875651554
scenario1,2030,6073,subsector1,electricity,1,10,TRUE,0.5637877079342876
scenario1,2030,6073,subsector1,electricity,1,11,TRUE,0.9247216286734041
scenario1,2030,6073,subsector1,electricity,1,12,TRUE,0.8790608424254076
scenario1,2030,6073,subsector1,electricity,1,13,TRUE,0.8284213726174585
scenario1,2030,6073,subsector1,electricity,1,14,TRUE,0.307366560845291
scenario1,2030,6073,subsector1,electricity,1,15,TRUE,0.08364079931384816
scenario1,2030,6073,subsector1,electricity,1,16,TRUE,0.8552846993280248
scenario1,2030,6073,subsector1,electricity,1,17,TRUE,0.4307416951408152
scenario1,2030,6073,subsector1,electricity,1,18,TRUE,0.5292047909836964
scenario1,2030,6073,subsector1,electricity,1,19,TRUE,0.27331252807109085
scenario1,2030,6073,subsector1,electricity,1,20,TRUE,0.25011506174454146
scenario1,2030,6073,subsector1,electricity,1,21,TRUE,0.42793755316182247
scenario1,2030,6073,subsector1,electricity,1,22,TRUE,0.3302395600118234
scenario1,2030,6073,subsector1,electricity,1,23,TRUE,0.023036668372576674
scenario1,2030,6073,subsector1,electricity,2,0,FALSE,0.7637316618341508
scenario1,2030,6073,subsector1,electricity,2,1,FALSE,0.5507016023202226
scenario1,2030,6073,subsector1,electricity,2,2,FALSE,0.5619661449815876
scenario1,2030,6073,subsector1,electricity,2,3,FALSE,0.07562648480918488
scenario1,2030,6073,subsector1,electricity,2,4,FALSE,0.7910222761357517
scenario1,2030,6073,subsector1,electricity,2,5,FALSE,0.8692987603951138
scenario1,2030,6073,subsector1,electricity,2,6,FALSE,0.7739088356471105
scenario1,2030,6073,subsector1,electricity,2,7,FALSE,0.9530362717655759
scenario1,2030,6073,subsector1,electricity,2,8,FALSE,0.2994741408023971
scenario1,2030,6073,subsector1,electricity,2,9,FALSE,0.33071289604064047
scenario1,2030,6073,subsector1,electricity,2,10,FALSE,0.6188366089106678
scenario1,2030,6073,subsector1,electricity,2,11,FALSE,0.062352147895618604
scenario1,2030,6073,subsector1,electricity,2,12,FALSE,0.13320870726501566
scenario1,2030,6073,subsector1,electricity,2,13,FALSE,0.22735952555306194
scenario1,2030,6073,subsector1,electricity,2,14,FALSE,0.34433514752877203
scenario1,2030,6073,subsector1,electricity,2,15,FALSE,0.05003881243628738
scenario1,2030,6073,subsector1,electricity,2,16,FALSE,0.09470731459588
scenario1,2030,6073,subsector1,electricity,2,17,FALSE,0.9247348233450996
scenario1,2030,6073,subsector1,electricity,2,18,FALSE,0.2161082562408262
scenario1,2030,6073,subsector1,electricity,2,19,FALSE,0.8085834400266626
scenario1,2030,6073,subsector1,electricity,2,20,FALSE,0.918860977851148
scenario1,2030,6073,subsector1,electricity,2,21,FALSE,0.12774155094206951
scenario1,2030,6073,subsector1,electricity,2,22,FALSE,0.5812915635494753
scenario1,2030,6073,subsector1,electricity,2,23,FALSE,0.11020810195320108
scenario1,2030,6073,subsector1,electricity,2,0,TRUE,0.7887343574134793
scenario1,2030,6073,subsector1,electricity,2,1,TRUE,0.4595133651963136
scenario1,2030,6073,subsector1,electricity,2,2,TRUE,0.4802787748923685
scenario1,2030,6073,subsector1,electricity,2,3,TRUE,0.3239570463000305
scenario1,2030,6073,subsector1,electricity,2,4,TRUE,0.029373453528485305
scenario1,2030,6073,subsector1,electricity,2,5,TRUE,0.37640048630557266
scenario1,2030,6073,subsector1,electricity,2,6,TRUE,0.6489385633936161
scenario1,2030,6073,subsector1,electricity,2,7,TRUE,0.3450465874076244
scenario1,2030,6073,subsector1,electricity,2,8,TRUE,0.5912627217820987
scenario1,2030,6073,subsector1,electricity,2,9,TRUE,0.13519471659987015
scenario1,2030,6073,subsector1,electricity,2,10,TRUE,0.20027174592819863
scenario1,2030,6073,subsector1,electricity,2,11,TRUE,0.5282737513813691
scenario1,2030,6073,subsector1,electricity,2,12,TRUE,0.5171368267743258
scenario1,2030,6073,subsector1,electricity,2,13,TRUE,0.5461217781210838
scenario1,2030,6073,subsector1,electricity,2,14,TRUE,0.9866079165108862
scenario1,2030,6073,subsector1,electricity,2,15,TRUE,0.17561753796962565
scenario1,2030,6073,subsector1,electricity,2,16,TRUE,0.4797962064797956
scenario1,2030,6073,subsector1,electricity,2,17,TRUE,0.9685376914199607
scenario1,2030,6073,subsector1,electricity,2,18,TRUE,0.1862859071112637
scenario1,2030,6073,subsector1,electricity,2,19,TRUE,0.5643656882043029
scenario1,2030,6073,subsector1,electricity,2,20,TRUE,0.8656283131299503
scenario1,2030,6073,subsector1,electricity,2,21,TRUE,0.21825021785983578
scenario1,2030,6073,subsector1,electricity,2,22,TRUE,0.0817557874878706
scenario1,2030,6073,subsector1,electricity,2,23,TRUE,0.033873080314743564
scenario1,2030,6073,subsector1,electricity,3,0,FALSE,0.8098304569883364
scenario1,2030,6073,subsector1,electricity,3,1,FALSE,0.3180965854133081
scenario1,2030,6073,subsector1,electricity,3,2,FALSE,0.21317788571712148
scenario1,2030,6073,subsector1,electricity,3,3,FALSE,0.8673234600499995
scenario1,2030,6073,subsector1,electricity,3,4,FALSE,0.8125713254974805
scenario1,2030,6073,subsector1,electricity,3,5,FALSE,0.14993718895130692
scenario1,2030,6073,subsector1,electricity,3,6,FALSE,0.12379067490691975
scenario1,2030,6073,subsector1,electricity,3,7,FALSE,0.7955363883126444
scenario1,2030,6073,subsector1,electricity,3,8,FALSE,0.5576824771120286
scenario1,2030,6073,subsector1,electricity,3,9,FALSE,0.5496628277420896
scenario1,2030,6073,subsector1,electricity,3,10,FALSE,0.45585870349812374
scenario1,2030,6073,subsector1,electricity,3,11,FALSE,0.05640568521506106
scenario1,2030,6073,subsector1,electricity,3,12,FALSE,0.4546696518781308
scenario1,2030,6073,subsector1,electricity,3,13,FALSE,0.6826684038776425
scenario1,2030,6073,subsector1,electricity,3,14,FALSE,0.09360011663390766
scenario1,2030,6073,subsector1,electricity,3,15,FALSE,0.724160567509605
scenario1,2030,6073,subsector1,electricity,3,16,FALSE,0.45152261841680696
scenario1,2030,6073,subsector1,electricity,3,17,FALSE,0.8503226355702469
scenario1,2030,6073,subsector1,electricity,3,18,FALSE,0.7729750890340634
scenario1,2030,6073,subsector1,electricity,3,19,FALSE,0.9861686430834598
scenario1,2030,6073,subsector1,electricity,3,20,FALSE,0.75866427002125
scenario1,2030,6073,subsector1,electricity,3,21,FALSE,0.3549180239626045
scenario1,2030,6073,subsector1,electricity,3,22,FALSE,0.40044264328818324
scenario1,2030,6073,subsector1,electricity,3,23,FALSE,0.4224215172090653
scenario1,2030,6073,subsector1,electricity,3,0,TRUE,0.15492811445018084
scenario1,2030,6073,subsector1,electricity,3,1,TRUE,0.8487817281651125
scenario1,2030,6073,subsector1,electricity,3,2,TRUE,0.6756926638050648
scenario1,2030,6073,subsector1,electricity,3,3,TRUE,0.9995036580360138
scenario1,2030,6073,subsector1,electricity,3,4,TRUE,0.011479868164225526
scenario1,2030,6073,subsector1,electricity,3,5,TRUE,0.7139679816878814
scenario1,2030,6073,subsector1,electricity,3,6,TRUE,0.9158130162800103
scenario1,2030,6073,subsector1,electricity,3,7,TRUE,0.3184733253795463
scenario1,2030,6073,subsector1,electricity,3,8,TRUE,0.7633360462195117
scenario1,2030,6073,subsector1,electricity,3,9,TRUE,0.8772125303701197
scenario1,2030,6073,subsector1,electricity,3,10,TRUE,0.6795323327830521
scenario1,2030,6073,subsector1,electricity,3,11,TRUE,0.7414630794365878
scenario1,2030,6073,subsector1,electricity,3,12,TRUE,0.6533901629661624
scenario1,2030,6073,subsector1,electricity,3,13,TRUE,0.14596464116739338
scenario1,2030,6073,subsector1,electricity,3,14,TRUE,0.7286837900313199
scenario1,2030,6073,subsector1,electricity,3,15,TRUE,0.9792156907352357
scenario1,2030,6073,subsector1,electricity,3,16,TRUE,0.9189505660978519
scenario1,2030,6073,subsector1,electricity,3,17,TRUE,0.07608883205776795
scenario1,2030,6073,subsector1,electricity,3,18,TRUE,0.5348051162958212
scenario1,2030,6073,subsector1,electricity,3,19,TRUE,0.979417577737863
scenario1,2030,6073,subsector1,electricity,3,20,TRUE,0.9065838202341571
scenario1,2030,6073,subsector1,electricity,3,21,TRUE,0.1285611974926637
scenario1,2030,6073,subsector1,electricity,3,22,TRUE,0.22860374132831962
scenario1,2030,6073,subsector1,electricity,3,23,TRUE,0.18442240285599998
scenario1,2030,6073,subsector1,electricity,4,0,FALSE,0.07760828997976876
scenario1,2030,6073,subsector1,electricity,4,1,FALSE,0.022927794846794414
scenario1,2030,6073,subsector1,electricity,4,2,FALSE,0.7507178380387067
scenario1,2030,6073,subsector1,electricity,4,3,FALSE,0.01709742942937409
scenario1,2030,6073,subsector1,electricity,4,4,FALSE,0.19609976964030118
scenario1,2030,6073,subsector1,electricity,4,5,FALSE,0.7886971026939371
scenario1,2030,6073,subsector1,electricity,4,6,FALSE,0.50051927305173
scenario1,2030,6073,subsector1,electricity,4,7,FALSE,0.16960191974699756
scenario1,2030,6073,subsector1,electricity,4,8,FALSE,0.43048993011597336
scenario1,2030,6073,subsector1,electricity,4,9,FALSE,0.6070966239138725
scenario1,2030,6073,subsector1,electricity,4,10,FALSE,0.9112606680780627
scenario1,2030,6073,subsector1,electricity,4,11,FALSE,0.2187612836676197
scenario1,2030,6073,subsector1,electricity,4,12,FALSE,0.028731426461389042
scenario1,2030,6073,subsector1,electricity,4,13,FALSE,0.06249192064400555
scenario1,2030,6073,subsector1,electricity,4,14,FALSE,0.7797575075799941
